2017-04-10 02:20:02;INFO: Watering 60
2017-04-10 02:40:03;INFO: Watering 60
2017-04-10 03:00:02;INFO: Watering 60
2017-04-10 03:20:02;INFO: Watering 60
2017-04-10 03:40:02;INFO: Watering 60
2017-04-10 04:00:02;INFO: Watering 60
2017-04-10 04:20:03;INFO: Watering 60
2017-04-10 04:40:02;INFO: Watering 60
2017-04-10 05:00:03;INFO: Watering 60
2017-04-10 05:20:02;INFO: Watering 60
2017-04-10 05:40:03;INFO: Watering 60
2017-04-11 02:00:02;INFO: Wet enough
2017-04-11 02:20:02;INFO: Wet enough
2017-04-11 02:40:02;INFO: Watering 60
2017-04-11 03:00:02;INFO: Wet enough
2017-04-11 03:20:03;INFO: Wet enough
2017-04-11 03:40:02;INFO: Wet enough
2017-04-11 04:00:02;INFO: Wet enough
2017-04-11 04:20:02;INFO: Wet enough
2017-04-11 04:40:03;INFO: Wet enough
2017-04-11 05:00:02;INFO: Wet enough
2017-04-11 05:20:03;INFO: Wet enough
2017-04-11 05:40:02;INFO: Wet enough
2017-04-11 17:33:11;INFO: Wet enough
2017-04-12 02:00:02;INFO: Wet enough
2017-04-12 02:20:03;INFO: Wet enough
2017-04-12 02:40:02;INFO: Watering 60
2017-04-12 03:00:03;INFO: Watering 60
2017-04-12 03:20:02;INFO: Watering 60
2017-04-12 03:40:02;INFO: Watering 60
2017-04-12 04:00:02;INFO: Watering 60
2017-04-12 04:20:02;INFO: Watering 60
2017-04-12 04:40:03;INFO: Watering 60
2017-04-12 05:00:02;INFO: Watering 60
2017-04-12 05:20:02;INFO: Watering 60
2017-04-12 05:40:02;INFO: Watering 60
2017-04-12 14:48:16;INFO: Wet enough
2017-04-13 02:00:03;INFO: Watering 60
2017-04-13 02:20:02;INFO: Watering 60
2017-04-13 02:40:02;INFO: Watering 60
2017-04-13 03:00:03;INFO: Watering 60
2017-04-13 03:20:02;INFO: Watering 60
2017-04-13 03:40:03;INFO: Watering 60
2017-04-13 04:00:02;INFO: Watering 60
2017-04-13 04:20:02;INFO: Watering 60
2017-04-13 04:40:02;INFO: Watering 60
2017-04-13 05:00:02;INFO: Watering 60
2017-04-13 05:20:03;INFO: Watering 60
2017-04-13 05:40:02;INFO: Watering 60
2017-04-14 02:00:02;INFO: Watering 60
2017-04-14 02:20:02;INFO: Watering 60
2017-04-14 02:40:02;INFO: Watering 60
2017-04-14 03:00:02;INFO: Watering 60
2017-04-14 03:20:03;INFO: Watering 60
2017-04-14 03:40:02;INFO: Watering 60
2017-04-14 04:00:03;INFO: Watering 60
2017-04-14 04:20:02;INFO: Watering 60
2017-04-14 04:40:03;INFO: Watering 60
2017-04-14 05:00:02;INFO: Watering 60
2017-04-14 05:20:02;INFO: Watering 60
2017-04-14 05:40:03;INFO: Watering 60
2017-04-14 12:40:03;INFO: Watering 60
2017-04-14 12:43:46;INFO: Wet enough
2017-04-14 12:44:05;INFO: Watering 60
2017-04-14 12:57:40;INFO: Wet enough
2017-04-15 02:00:02;INFO: Watering 120
2017-04-15 02:20:03;INFO: Watering 120
2017-04-15 02:40:02;INFO: Watering 120
2017-04-15 03:00:03;INFO: Wet enough
2017-04-15 03:20:02;INFO: Wet enough
2017-04-15 03:40:02;INFO: Wet enough
2017-04-15 04:00:02;INFO: Wet enough
2017-04-15 04:20:02;INFO: Wet enough
2017-04-15 04:40:02;INFO: Wet enough
